order_id,product_name,phone,order_date,order_time,payment_mode,amount
106599,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106600,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106601,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106602,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106603,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106604,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106605,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106606,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106607,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106608,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106609,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106610,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106611,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106612,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106613,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106614,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106615,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106616,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106617,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106618,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106619,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106620,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106621,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106622,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106623,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106624,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106625,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106626,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106627,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106628,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106629,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106630,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106631,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106632,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106633,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106634,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106635,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106636,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106637,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106638,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106639,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106640,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106641,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106642,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106643,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106644,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106645,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106646,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106647,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106648,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106649,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106650,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106651,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106652,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106653,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106654,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106655,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106656,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106657,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106658,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106659,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106660,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106661,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106662,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106663,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106664,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106665,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106666,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106667,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106668,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106669,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106670,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106671,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106672,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106673,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106674,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106675,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106676,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106677,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106678,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106679,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106680,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106681,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106682,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106683,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106684,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106685,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106686,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106687,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106688,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106689,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106690,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106691,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106692,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106693,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106694,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106695,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106696,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106697,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106698,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106699,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106700,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106701,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106702,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106703,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106704,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106705,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106706,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106707,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106708,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106709,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106710,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106711,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106712,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106713,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106714,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106715,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106716,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106717,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106718,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106719,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106720,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106721,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106722,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106723,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106724,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106725,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106726,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106727,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106728,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106729,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106730,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106731,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106732,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106733,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106734,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106735,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106736,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106737,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106738,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106739,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106740,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106741,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106742,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106743,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106744,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106745,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106746,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106747,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106748,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106749,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106750,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106751,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106752,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106753,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106754,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106755,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106756,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106757,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106758,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106759,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106760,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106761,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106762,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106763,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106764,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106765,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106766,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106767,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106768,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106769,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106770,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106771,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106772,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106773,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106774,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106775,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106776,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106777,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106778,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106779,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106780,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106781,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106782,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106783,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106784,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106785,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106786,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106787,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106788,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106789,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106790,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106791,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106792,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106793,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106794,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106795,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106796,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106797,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106798,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106799,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106800,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106801,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106802,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106803,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106804,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106805,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106806,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106807,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106808,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106809,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106810,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106811,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106812,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106813,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106814,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106815,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106816,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106817,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106818,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106819,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106820,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106821,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106822,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106823,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106824,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106825,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106826,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106827,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106828,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106829,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106830,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106831,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106832,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106833,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106834,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106835,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106836,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106837,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106838,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106839,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106840,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106841,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106842,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106843,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106844,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106845,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106846,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106847,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106848,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106849,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106850,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106851,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106852,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106853,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106854,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106855,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106856,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106857,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106858,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106859,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106860,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106861,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106862,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106863,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106864,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106865,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106866,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106867,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106868,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106869,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106870,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106871,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106872,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106873,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106874,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106875,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106876,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106877,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106878,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106879,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106880,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106881,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106882,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106883,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106884,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106885,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106886,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106887,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106888,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106889,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106890,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106891,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106892,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106893,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106894,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106895,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106896,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106897,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106898,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106899,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106900,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106901,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106902,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106903,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106904,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106905,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106906,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106907,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106908,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106909,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106910,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106911,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106912,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106913,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106914,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106915,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106916,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106917,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106918,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106919,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106920,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106921,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106922,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106923,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106924,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106925,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106926,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106927,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106928,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
